32.9,0.808143
33.,0.808238
33.1,0.808253
33.2,0.808188
33.3,0.808045
33.4,0.807826
33.5,0.807532
33.6,0.807165
33.7,0.806725
33.8,0.806216
33.9,0.805638
34.,0.804992
34.1,0.80428
34.2,0.803503
34.3,0.802664
34.4,0.801762
34.5,0.8008
34.6,0.799779
34.7,0.7987
34.8,0.797565
34.9,0.796376
35.,0.795132
35.1,0.793837
35.2,0.79249
35.3,0.791094
35.4,0.78965
35.5,0.788159
35.6,0.786623
35.7,0.785042
35.8,0.783419
35.9,0.781753
36.,0.780048
36.1,0.778304
36.2,0.776522
36.3,0.774705
36.4,0.772852
36.5,0.770967
36.6,0.76905
36.7,0.767102
36.8,0.765126
36.9,0.763122
37.,0.761093
37.1,0.75904
37.2,0.756965
37.3,0.754869
37.4,0.752754
37.5,0.750623
37.6,0.748477
37.7,0.746319
37.8,0.74415
37.9,0.741972
38.,0.739789
38.1,0.737603
38.2,0.735416
38.3,0.73323
38.4,0.73105
38.5,0.728878
38.6,0.726717
38.7,0.724571
38.8,0.722444
38.9,0.720338
39.,0.718259
39.1,0.71621
39.2,0.714195
39.3,0.71222
39.4,0.710289
39.5,0.708408
39.6,0.70658
39.7,0.704813
39.8,0.703111
39.9,0.70148
40.,0.699926
40.1,0.698455
40.2,0.697074
40.3,0.695788
40.4,0.694604
40.5,0.693527
40.6,0.692565
40.7,0.691723
40.8,0.691006
40.9,0.690422
41.,0.689974
41.1,0.689669
41.2,0.689511
41.3,0.689505
41.4,0.689655
41.5,0.689965
41.6,0.690437
41.7,0.691075
41.8,0.691882
41.9,0.692858
42.,0.694006
42.1,0.695325
42.2,0.696818
42.3,0.698483
42.4,0.700319
42.5,0.702327
42.6,0.704504
42.7,0.706848
42.8,0.709358
42.9,0.712031
43.,0.714864
43.1,0.717853
43.2,0.720996
43.3,0.724287
43.4,0.727724
43.5,0.731302
43.6,0.735016
43.7,0.738862
43.8,0.742835
43.9,0.746929
44.,0.75114
44.1,0.755462
44.2,0.75989
44.3,0.764419
44.4,0.769042
44.5,0.773754
44.6,0.77855
44.7,0.783423
44.8,0.788368
44.9,0.79338
45.,0.798453
45.1,0.80358
45.2,0.808757
45.3,0.813979
45.4,0.819238
45.5,0.824532
45.6,0.829853
45.7,0.835198
45.8,0.84056
45.9,0.845937
46.,0.851322
46.1,0.856712
46.2,0.862102
46.3,0.867488
46.4,0.872867
46.5,0.878234
46.6,0.883587
46.7,0.888922
46.8,0.894236
46.9,0.899526
47.,0.904789
47.1,0.910024
47.2,0.915227
47.3,0.920398
47.4,0.925533
47.5,0.930632
47.6,0.935692
47.7,0.940713
47.8,0.945693
47.9,0.950632
48.,0.955528
48.1,0.960381
48.2,0.96519
48.3,0.969955
48.4,0.974675
48.5,0.97935
48.6,0.983981
48.7,0.988566
48.8,0.993107
48.9,0.997602
49.,1.00205
49.1,1.00646
49.2,1.01082
49.3,1.01514
49.4,1.01942
49.5,1.02365
49.6,1.02784
49.7,1.03199
49.8,1.03609
49.9,1.04016
50.,1.04418
50.1,1.04817
50.2,1.05211
50.3,1.05602
50.4,1.05989
50.5,1.06371
50.6,1.0675
50.7,1.07126
50.8,1.07498
50.9,1.07866
51.,1.0823
51.1,1.08591
51.2,1.08948
51.3,1.09302
51.4,1.09652
51.5,1.09998
51.6,1.10342
51.7,1.10681
51.8,1.11018
51.9,1.1135
52.,1.1168
52.1,1.12005
52.2,1.12328
52.3,1.12647
52.4,1.12962
52.5,1.13274
52.6,1.13582
52.7,1.13887
52.8,1.14188
52.9,1.14486
53.,1.1478
53.1,1.1507
53.2,1.15357
53.3,1.1564
53.4,1.15919
53.5,1.16195
53.6,1.16466
53.7,1.16734
53.8,1.16998
53.9,1.17257
54.,1.17513
54.1,1.17765
54.2,1.18013
54.3,1.18257
54.4,1.18496
54.5,1.18731
54.6,1.18963
54.7,1.1919
54.8,1.19412
54.9,1.19631
55.,1.19845
55.1,1.20054
55.2,1.2026
55.3,1.20461
55.4,1.20657
55.5,1.2085
55.6,1.21037
55.7,1.21221
55.8,1.214
55.9,1.21575
56.,1.21746
56.1,1.21912
56.2,1.22074
56.3,1.22232
56.4,1.22386
56.5,1.22535
56.6,1.22681
56.7,1.22823
56.8,1.22961
56.9,1.23096
57.,1.23227
57.1,1.23354
57.2,1.23478
57.3,1.23599
57.4,1.23717
57.5,1.23833
57.6,1.23945
57.7,1.24055
57.8,1.24163
57.9,1.24269
58.,1.24373
58.1,1.24476
58.2,1.24577
58.3,1.24677
58.4,1.24776
58.5,1.24875
58.6,1.24973
58.7,1.25071
58.8,1.25169
58.9,1.25267
59.,1.25366
59.1,1.25466
59.2,1.25567
59.3,1.25669
59.4,1.25772
59.5,1.25877
59.6,1.25984
59.7,1.26093
59.8,1.26204
59.9,1.26318
60.,1.26434
60.1,1.26552
60.2,1.26674
60.3,1.26797
60.4,1.26924
60.5,1.27053
60.6,1.27186
60.7,1.2732
60.8,1.27458
60.9,1.27598
61.,1.2774
61.1,1.27885
61.2,1.28032
61.3,1.28181
61.4,1.28331
61.5,1.28483
61.6,1.28635
61.7,1.28788
61.8,1.28942
61.9,1.29095
62.,1.29248
62.1,1.294
62.2,1.2955
62.3,1.29698
62.4,1.29843
62.5,1.29985
62.6,1.30123
62.7,1.30256
62.8,1.30385
62.9,1.30507
63.,1.30623
63.1,1.30732
63.2,1.30834
63.3,1.30926
63.4,1.3101
63.5,1.31084
63.6,1.31148
63.7,1.31201
63.8,1.31242
63.9,1.31271
64.,1.31288
64.1,1.31292
64.2,1.31282
64.3,1.31258
64.4,1.3122
64.5,1.31167
64.6,1.31099
64.7,1.31016
64.8,1.30918
64.9,1.30804
65.,1.30674
65.1,1.30529
65.2,1.30368
65.3,1.3019
65.4,1.29997
65.5,1.29788
65.6,1.29564
65.7,1.29324
65.8,1.29068
65.9,1.28797
66.,1.28511
66.1,1.28211
66.2,1.27895
66.3,1.27566
66.4,1.27222
66.5,1.26865
66.6,1.26494
66.7,1.2611
66.8,1.25714
66.9,1.25305
67.,1.24884
67.1,1.24451
67.2,1.24007
67.3,1.23552
67.4,1.23086
67.5,1.22611
67.6,1.22125
67.7,1.2163
67.8,1.21125
67.9,1.20612
68.,1.20091
68.1,1.19561
68.2,1.19024
68.3,1.18479
68.4,1.17928
68.5,1.17369
68.6,1.16805
68.7,1.16234
68.8,1.15658
68.9,1.15076
69.,1.1449
69.1,1.13899
69.2,1.13303
69.3,1.12703
69.4,1.12099
69.5,1.11492
69.6,1.10881
69.7,1.10268
69.8,1.09651
69.9,1.09033
70.,1.08411
70.1,1.07788
70.2,1.07164
70.3,1.06537
70.4,1.0591
70.5,1.05281
70.6,1.04651
70.7,1.04021
70.8,1.0339
70.9,1.02759
71.,1.02128
71.1,1.01497
71.2,1.00867
71.3,1.00237
71.4,0.996071
71.5,0.989785
71.6,0.983508
71.7,0.977242
71.8,0.970989
71.9,0.96475
72.,0.958527
72.1,0.95232
72.2,0.946132
72.3,0.939963
72.4,0.933815
72.5,0.927689
72.6,0.921585
72.7,0.915506
72.8,0.909451
72.9,0.903423
73.,0.897421
73.1,0.891447
73.2,0.885502
73.3,0.879586
73.4,0.8737
73.5,0.867845
73.6,0.862022
73.7,0.856231
73.8,0.850472
73.9,0.844747
74.,0.839056
74.1,0.833399
74.2,0.827776
74.3,0.822189
74.4,0.816637
74.5,0.811121
74.6,0.80564
74.7,0.800196
74.8,0.794787
74.9,0.789416
75.,0.78408
75.1,0.778781
75.2,0.773519
75.3,0.768292
75.4,0.763103
75.5,0.757949
75.6,0.752831
75.7,0.747749
75.8,0.742702
75.9,0.73769
76.,0.732714
76.1,0.727771
76.2,0.722863
76.3,0.717989
76.4,0.713148
76.5,0.708339
76.6,0.703563
76.7,0.698819
76.8,0.694106
76.9,0.689424
77.,0.684772
77.1,0.680149
77.2,0.675556
77.3,0.670992
77.4,0.666455
77.5,0.661947
77.6,0.657465
77.7,0.65301
77.8,0.648581
77.9,0.644178
78.,0.6398
78.1,0.635447
78.2,0.631119
78.3,0.626815
78.4,0.622535
78.5,0.618278
78.6,0.614045
78.7,0.609836
78.8,0.605649
78.9,0.601486
79.,0.597346
79.1,0.59323
79.2,0.589137
79.3,0.585067
79.4,0.581021
79.5,0.576999
79.6,0.573002
79.7,0.569029
79.8,0.565081
79.9,0.561159
80.,0.557262
80.1,0.553393
80.2,0.549551
80.3,0.545736
80.4,0.541951
80.5,0.538194
80.6,0.534468
80.7,0.530773
80.8,0.52711
80.9,0.52348
81.,0.519883
81.1,0.516321
81.2,0.512795
81.3,0.509306
81.4,0.505854
81.5,0.502442
81.6,0.49907
81.7,0.495739
81.8,0.492451
81.9,0.489207
82.,0.486008
82.1,0.482856
82.2,0.479751
82.3,0.476696
82.4,0.473692
82.5,0.47074
82.6,0.467843
82.7,0.465001
82.8,0.462216
82.9,0.45949
83.,0.456825
83.1,0.454223
83.2,0.451686
83.3,0.449215
83.4,0.446814
83.5,0.444483
83.6,0.442225
83.7,0.440043
83.8,0.43794
83.9,0.435916
84.,0.433976
84.1,0.432122
84.2,0.430357
84.3,0.428683
84.4,0.427105
84.5,0.425624
84.6,0.424245
84.7,0.42297
84.8,0.421803
84.9,0.420748
85.,0.419809
85.1,0.41899
85.2,0.418293
85.3,0.417725
85.4,0.417287
85.5,0.416986
85.6,0.416825
85.7,0.416809
85.8,0.416942
85.9,0.417229
86.,0.417673
86.1,0.418281
86.2,0.419056
86.3,0.420003
86.4,0.421126
86.5,0.42243
86.6,0.423918
86.7,0.425596
86.8,0.427467
86.9,0.429534
87.,0.431802
87.1,0.434273
87.2,0.43695
87.3,0.439835
87.4,0.442931
87.5,0.44624
87.6,0.449762
87.7,0.453498
87.8,0.457448
87.9,0.461611
88.,0.465987
88.1,0.470573
88.2,0.475368
88.3,0.480368
88.4,0.48557
88.5,0.490969
88.6,0.49656
88.7,0.502338
88.8,0.508296
88.9,0.514427
89.,0.520725
89.1,0.527181
89.2,0.533787
89.3,0.540534
89.4,0.547413
89.5,0.554415
89.6,0.561529
89.7,0.568746
89.8,0.576056
89.9,0.583448
90.,0.590912
90.1,0.598439
90.2,0.606017
90.3,0.613637
90.4,0.621288
90.5,0.628962
90.6,0.636648
90.7,0.644338
90.8,0.652022
90.9,0.659692
91.,0.667339
91.1,0.674956
91.2,0.682535
91.3,0.690069
91.4,0.697551
91.5,0.704974
91.6,0.712334
91.7,0.719623
91.8,0.726837
91.9,0.733971
92.,0.74102
92.1,0.74798
92.2,0.754848
92.3,0.761619
92.4,0.768291
92.5,0.774861
92.6,0.781326
92.7,0.787683
92.8,0.793932
92.9,0.800069
93.,0.806093
93.1,0.812004
93.2,0.817799
93.3,0.823478
93.4,0.82904
93.5,0.834484
93.6,0.83981
93.7,0.845018
93.8,0.850107
93.9,0.855078
94.,0.859929
94.1,0.864663
94.2,0.869278
94.3,0.873775
94.4,0.878155
94.5,0.882417
94.6,0.886564
94.7,0.890594
94.8,0.894509
94.9,0.89831
95.,0.901997
95.1,0.905572
95.2,0.909034
95.3,0.912385
95.4,0.915627
95.5,0.918759
95.6,0.921783
95.7,0.924699
95.8,0.92751
95.9,0.930216
96.,0.932817
96.1,0.935316
96.2,0.937713
96.3,0.94001
96.4,0.942207
96.5,0.944305
96.6,0.946307
96.7,0.948213
96.8,0.950023
96.9,0.951741
97.,0.953366
97.1,0.9549
97.2,0.956345
97.3,0.957701
97.4,0.95897
97.5,0.960153
97.6,0.961251
97.7,0.962266
97.8,0.963199
97.9,0.964052
98.,0.964826
98.1,0.965522
98.2,0.966141
98.3,0.966685
98.4,0.967156
98.5,0.967555
98.6,0.967882
98.7,0.968141
98.8,0.968332
98.9,0.968456
99.,0.968516
99.1,0.968513
99.2,0.968447
99.3,0.968322
99.4,0.968138
99.5,0.967897
99.6,0.9676
99.7,0.967249
99.8,0.966847
99.9,0.966393
100.,0.965891
100.1,0.965342
100.2,0.964747
100.3,0.964109
100.4,0.963428
100.5,0.962708
100.6,0.961949
100.7,0.961153
100.8,0.960323
100.9,0.95946
101.,0.958567
101.1,0.957645
101.2,0.956696
101.3,0.955722
101.4,0.954726
101.5,0.953709
101.6,0.952674
101.7,0.951623
101.8,0.950558
101.9,0.949482
102.,0.948396
102.1,0.947304
102.2,0.946208
102.3,0.94511
102.4,0.944013
102.5,0.942919
102.6,0.941832
102.7,0.940754
102.8,0.939688
102.9,0.938636
103.,0.937602
103.1,0.936589
103.2,0.9356
103.3,0.934638
103.4,0.933706
103.5,0.932807
103.6,0.931945
103.7,0.931123
103.8,0.930344
103.9,0.929612
104.,0.92893
104.1,0.928303
104.2,0.927732
104.3,0.927223
104.4,0.926778
104.5,0.926401
104.6,0.926095
104.7,0.925864
104.8,0.925712
104.9,0.925642
105.,0.925657
105.1,0.92576
105.2,0.925955
105.3,0.926246
105.4,0.926634
105.5,0.927123
105.6,0.927715
105.7,0.928413
105.8,0.92922
105.9,0.930138
106.,0.931169
106.1,0.932314
106.2,0.933575
106.3,0.934954
106.4,0.936452
106.5,0.938069
106.6,0.939807
106.7,0.941664
106.8,0.943643
106.9,0.945741
107.,0.947959
107.1,0.950296
107.2,0.95275
107.3,0.95532
107.4,0.958004
107.5,0.9608
107.6,0.963704
107.7,0.966715
107.8,0.969829
107.9,0.973041
108.,0.976348
108.1,0.979746
108.2,0.98323
108.3,0.986795
108.4,0.990436
108.5,0.994146
108.6,0.99792
108.7,1.00175
108.8,1.00563
108.9,1.00956
109.,1.01353
109.1,1.01752
109.2,1.02154
109.3,1.02557
109.4,1.02961
109.5,1.03365
109.6,1.03769
109.7,1.04171
109.8,1.0457
109.9,1.04967
110.,1.0536
110.1,1.05749
110.2,1.06133
110.3,1.06512
110.4,1.06884
110.5,1.07249
110.6,1.07607
110.7,1.07957
110.8,1.08298
110.9,1.08631
111.,1.08955
111.1,1.09269
111.2,1.09573
111.3,1.09867
111.4,1.10151
111.5,1.10424
111.6,1.10686
111.7,1.10938
111.8,1.11179
111.9,1.11409
112.,1.11628
112.1,1.11836
112.2,1.12034
112.3,1.1222
112.4,1.12397
112.5,1.12562
112.6,1.12718
112.7,1.12863
112.8,1.12999
112.9,1.13125
113.,1.13242
113.1,1.1335
113.2,1.13449
113.3,1.1354
113.4,1.13622
113.5,1.13697
113.6,1.13764
113.7,1.13823
113.8,1.13876
113.9,1.13923
114.,1.13963
114.1,1.13997
114.2,1.14026
114.3,1.14049
114.4,1.14068
114.5,1.14082
114.6,1.14092
114.7,1.14098
114.8,1.141
114.9,1.14099
115.,1.14096
115.1,1.14089
115.2,1.1408
115.3,1.14069
115.4,1.14057
115.5,1.14043
115.6,1.14027
115.7,1.14011
115.8,1.13994
115.9,1.13977
116.,1.13959
116.1,1.13942
116.2,1.13925
116.3,1.13908
116.4,1.13893
116.5,1.13878
116.6,1.13864
116.7,1.13852
116.8,1.13841
116.9,1.13831
117.,1.13824
117.1,1.13819
117.2,1.13815
117.3,1.13814
117.4,1.13816
117.5,1.1382
117.6,1.13826
117.7,1.13836
117.8,1.13848
117.9,1.13863
118.,1.13881
118.1,1.13902
118.2,1.13927
118.3,1.13954
118.4,1.13984
118.5,1.14018
118.6,1.14055
118.7,1.14096
118.8,1.14139
118.9,1.14186
119.,1.14236
119.1,1.14289
119.2,1.14345
119.3,1.14405
119.4,1.14467
119.5,1.14533
119.6,1.14601
119.7,1.14672
119.8,1.14746
119.9,1.14823
120.,1.14903
120.1,1.14984
120.2,1.15069
120.3,1.15155
120.4,1.15243
120.5,1.15334
120.6,1.15426
120.7,1.1552
120.8,1.15616
120.9,1.15712
121.,1.1581
121.1,1.15909
121.2,1.16009
121.3,1.1611
121.4,1.16211
121.5,1.16312
121.6,1.16413
121.7,1.16514
121.8,1.16614
121.9,1.16714
122.,1.16813
122.1,1.1691
122.2,1.17006
122.3,1.17101
122.4,1.17194
122.5,1.17284
122.6,1.17372
122.7,1.17457
122.8,1.17539
122.9,1.17618
123.,1.17693
123.1,1.17763
123.2,1.1783
123.3,1.17891
123.4,1.17948
123.5,1.17999
123.6,1.18044
123.7,1.18083
123.8,1.18115
123.9,1.1814
124.,1.18158
124.1,1.18168
124.2,1.18169
124.3,1.18162
124.4,1.18146
124.5,1.1812
124.6,1.18084
124.7,1.18038
124.8,1.17981
124.9,1.17913
125.,1.17833
125.1,1.17741
125.2,1.17637
125.3,1.17521
125.4,1.17391
125.5,1.17249
125.6,1.17093
125.7,1.16923
125.8,1.1674
125.9,1.16543
126.,1.16332
126.1,1.16108
126.2,1.15869
126.3,1.15617
126.4,1.1535
126.5,1.15071
126.6,1.14777
126.7,1.14471
126.8,1.14152
126.9,1.1382
127.,1.13476
127.1,1.1312
127.2,1.12752
127.3,1.12374
127.4,1.11984
127.5,1.11585
127.6,1.11177
127.7,1.10759
127.8,1.10332
127.9,1.09898
128.,1.09456
128.1,1.09007
128.2,1.08551
128.3,1.0809
128.4,1.07623
128.5,1.07152
128.6,1.06676
128.7,1.06196
128.8,1.05713
128.9,1.05226
129.,1.04738
129.1,1.04247
129.2,1.03754
129.3,1.03261
129.4,1.02766
129.5,1.02272
129.6,1.01777
129.7,1.01282
129.8,1.00788
129.9,1.00295
130.,0.998032
130.1,0.993129
130.2,0.988243
130.3,0.983378
130.4,0.978536
130.5,0.973718
130.6,0.968928
130.7,0.964166
130.8,0.959436
130.9,0.954738
131.,0.950074
131.1,0.945446
131.2,0.940855
131.3,0.936301
131.4,0.931787
131.5,0.927313
131.6,0.922881
131.7,0.91849
131.8,0.914141
131.9,0.909836
132.,0.905574
132.1,0.901356
132.2,0.897182
132.3,0.893053
132.4,0.888968
132.5,0.884928
132.6,0.880932
132.7,0.87698
132.8,0.873073
132.9,0.869209
133.,0.865389
133.1,0.861612
133.2,0.857878
133.3,0.854186
133.4,0.850535
133.5,0.846925
133.6,0.843355
133.7,0.839825
133.8,0.836333
133.9,0.832878
134.,0.829461
134.1,0.826079
134.2,0.822733
134.3,0.81942
134.4,0.81614
134.5,0.812892
134.6,0.809675
134.7,0.806487
134.8,0.803328
134.9,0.800197
135.,0.797092
135.1,0.794011
135.2,0.790955
135.3,0.787922
135.4,0.784911
135.5,0.78192
135.6,0.778949
135.7,0.775996
135.8,0.77306
135.9,0.77014
136.,0.767236
136.1,0.764346
136.2,0.761468
136.3,0.758603
136.4,0.755749
136.5,0.752905
136.6,0.750071
136.7,0.747244
136.8,0.744426
136.9,0.741615
137.,0.738809
137.1,0.736009
137.2,0.733214
137.3,0.730424
137.4,0.727637
137.5,0.724853
137.6,0.722072
137.7,0.719294
137.8,0.716518
137.9,0.713743
138.,0.71097
138.1,0.708199
138.2,0.705429
138.3,0.70266
138.4,0.699892
138.5,0.697126
138.6,0.694361
138.7,0.691597
138.8,0.688835
138.9,0.686076
139.,0.683318
139.1,0.680563
139.2,0.677812
139.3,0.675064
139.4,0.67232
139.5,0.66958
139.6,0.666846
139.7,0.664118
139.8,0.661397
139.9,0.658684
140.,0.655979
140.1,0.653283
140.2,0.650598
140.3,0.647924
140.4,0.645263
140.5,0.642616
140.6,0.639983
140.7,0.637367
140.8,0.634769
140.9,0.63219
141.,0.629631
141.1,0.627094
141.2,0.624582
141.3,0.622095
141.4,0.619636
141.5,0.617206
141.6,0.614807
141.7,0.612442
141.8,0.610113
141.9,0.607821
142.,0.60557
142.1,0.603362
142.2,0.601199
142.3,0.599084
142.4,0.597021
142.5,0.59501
142.6,0.593057
142.7,0.591163
142.8,0.589333
142.9,0.587568
143.,0.585874
143.1,0.584252
143.2,0.582708
143.3,0.581243
143.4,0.579863
143.5,0.578571
143.6,0.577371
143.7,0.576267
143.8,0.575262
143.9,0.574362
144.,0.573569
144.1,0.572889
144.2,0.572325
144.3,0.571882
144.4,0.571563
144.5,0.571373
144.6,0.571316
144.7,0.571395
144.8,0.571615
144.9,0.571979
145.,0.572491
145.1,0.573154
145.2,0.573972
145.3,0.574947
145.4,0.576083
145.5,0.577382
145.6,0.578846
145.7,0.580477
145.8,0.582277
145.9,0.584248
146.,0.58639
146.1,0.588705
146.2,0.591191
146.3,0.59385
146.4,0.596681
146.5,0.599682
146.6,0.602853
146.7,0.606192
146.8,0.609697
146.9,0.613364
147.,0.617192
147.1,0.621176
147.2,0.625314
147.3,0.629601
147.4,0.634033
147.5,0.638604
147.6,0.643311
147.7,0.648148
147.8,0.65311
147.9,0.65819
148.,0.663383
148.1,0.668684
148.2,0.674086
148.3,0.679582
148.4,0.685167
148.5,0.690835
148.6,0.696578
148.7,0.702392
148.8,0.708269
148.9,0.714203
149.,0.720189
149.1,0.726221
149.2,0.732292
149.3,0.738396
149.4,0.744529
149.5,0.750685
149.6,0.756858
149.7,0.763044
149.8,0.769237
149.9,0.775433
150.,0.781627
150.1,0.787815
150.2,0.793992
150.3,0.800156
150.4,0.806301
150.5,0.812424
150.6,0.818522
150.7,0.824592
150.8,0.830631
150.9,0.836635
151.,0.842601
151.1,0.848529
151.2,0.854414
151.3,0.860254
151.4,0.866049
151.5,0.871794
151.6,0.87749
151.7,0.883133
151.8,0.888722
151.9,0.894256
152.,0.899734
152.1,0.905154
152.2,0.910514
152.3,0.915814
152.4,0.921053
152.5,0.92623
152.6,0.931343
152.7,0.936393
152.8,0.941378
152.9,0.946297
153.,0.951151
153.1,0.955938
153.2,0.960657
153.3,0.96531
153.4,0.969894
153.5,0.974409
153.6,0.978856
153.7,0.983234
153.8,0.987542
153.9,0.991781
154.,0.99595
154.1,1.00005
154.2,1.00408
154.3,1.00804
154.4,1.01192
154.5,1.01574
154.6,1.01949
154.7,1.02316
154.8,1.02677
154.9,1.0303
155.,1.03376
155.1,1.03715
155.2,1.04048
155.3,1.04373
155.4,1.04691
155.5,1.05002
155.6,1.05306
155.7,1.05602
155.8,1.05892
155.9,1.06175
156.,1.06451
156.1,1.0672
156.2,1.06982
156.3,1.07237
156.4,1.07486
156.5,1.07727
156.6,1.07962
156.7,1.0819
156.8,1.08411
156.9,1.08625
157.,1.08833
157.1,1.09035
157.2,1.09229
157.3,1.09417
